"","OP_CODE","Year","TimeFirstFed","Family","Genus","Species","Scientific","TimeFirstSeen","HasFed","DelayToFeed","Depth","Coral","Habitat","Complexity","Treatment","Gensp","Length","Size_class","Shark_present","MaxN"
"255","FP_201_ASH051",2016,60.6879,"Ginglymostomatidae","Nebrius","ferrugineus","Ginglymostomatidae Nebrius ferrugineus",60.5506,1,0.137299999999996,5,5,"Other","Low","after","Nebrius ferrugineus",320,"Large",TRUE,1
"256","FP_201_ASH051",2016,60.6879,"Ginglymostomatidae","Nebrius","ferrugineus","Ginglymostomatidae Nebrius ferrugineus",65.4538,1,-4.7659,5,5,"Other","Low","arrival","Nebrius ferrugineus",320,"Large",TRUE,1
"257","FP_201_ASH051",2016,60.6879,"Ginglymostomatidae","Nebrius","ferrugineus","Ginglymostomatidae Nebrius ferrugineus",65.4538,1,-4.7659,5,5,"Other ","Low ","after","Nebrius ferrugineus",320,"Large",TRUE,1
"258","FP_201_ASH051",2016,60.6879,"Ginglymostomatidae","Nebrius","ferrugineus","Ginglymostomatidae Nebrius ferrugineus",65.4538,1,-4.7659,5,5,"Other","Low","after","Nebrius ferrugineus",320,"Large",TRUE,1
"259","FP_201_ASH051",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",32.567,0,NA,5,5,"Other","Low","arrival","Lethrinus olivaceus",100,"Large",TRUE,1
"260","FP_201_ASH051",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",32.567,0,NA,5,5,"Other ","Low ","after","Lethrinus olivaceus",100,"Large",TRUE,1
"261","FP_201_ASH051",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",32.567,0,NA,5,5,"Other","Low","after","Lethrinus olivaceus",100,"Large",TRUE,1
"262","FP_201_ASH051",2016,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",8.8305,0,NA,5,5,"Other","Low","arrival","Lethrinus rubrioperculatus",50,"Medium",TRUE,1
"263","FP_201_ASH051",2016,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",8.8305,0,NA,5,5,"Other ","Low ","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,1
"264","FP_201_ASH051",2016,NA,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",8.8305,0,NA,5,5,"Other","Low","after","Lethrinus rubrioperculatus",50,"Medium",TRUE,1
"265","FP_201_ASH052",2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",20.2831,0,NA,23,0,"Sand","Low","absent","Carangoides ferdau",70,"Medium",FALSE,1
"266","FP_201_ASH052",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",63.0848,0,NA,23,0,"Sand","Low","absent","Carangoides orthogrammus",75,"Medium",FALSE,1
"267","FP_201_ASH052",2016,50.3759,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",7.3668,1,43.0091,23,0,"Sand","Low","absent","Gymnocranius grandoculis",80,"Medium",FALSE,7
"268","FP_201_ASH052",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",51.0383,0,NA,23,0,"Sand","Low","absent","Lethrinus olivaceus",100,"Large",FALSE,1
"269","FP_201_ASH052",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",37.5264,0,NA,23,0,"Sand","Low","absent","Aprion virescens",112,"Large",FALSE,1
"270","FP_201_ASH055",2016,NA,"Carangidae","Carangoides","oblongus","Carangidae Carangoides oblongus",10.0562,0,NA,25,5,"Other","Low","absent","Carangoides oblongus",46,"Small",FALSE,1
"271","FP_201_ASH055",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",10.1424,0,NA,25,5,"Other","Low","absent","Carangoides orthogrammus",75,"Medium",FALSE,3
"272","FP_201_ASH055",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",10.1273,0,NA,25,5,"Other","Low","absent","Caranx melampygus",117,"Large",FALSE,1
"273","FP_201_ASH055",2016,NA,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",6.4581,0,NA,25,5,"Other","Low","absent","Lethrinus atkinsoni",50,"Medium",FALSE,1
"274","FP_201_ASH055",2016,NA,"Lethrinidae","Lethrinus","atkinsoni","Lethrinidae Lethrinus atkinsoni",27.2962,0,NA,25,5,"Other","Low","absent","Lethrinus atkinsoni",50,"Medium",FALSE,1
"275","FP_201_ASH055",2016,61.8607,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",61.8607,1,0,25,5,"Other","Low","absent","Lethrinus olivaceus",100,"Large",FALSE,1
"276","FP_201_ASH055",2016,14.5345,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",18.7499,1,-4.2154,25,5,"Other","Low","absent","Lethrinus rubrioperculatus",50,"Medium",FALSE,6
"277","FP_201_ASH055",2016,14.5345,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",5.1824,1,9.3521,25,5,"Other","Low","absent","Lethrinus rubrioperculatus",50,"Medium",FALSE,6
"278","FP_201_ASH055",2016,7.4235,"Lethrinidae","Lethrinus","semicinctus","Lethrinidae Lethrinus semicinctus",7.4235,1,0,25,5,"Other","Low","absent","Lethrinus semicinctus",35,"Small",FALSE,24
"279","FP_201_ASH055",2016,NA,"Lutjanidae","Aprion","virescens","Lutjanidae Aprion virescens",16.4759,0,NA,25,5,"Other","Low","absent","Aprion virescens",112,"Large",FALSE,1
"280","FP_201_ASH055",2016,NA,"Serranidae","Epinephelus","maculatus","Serranidae Epinephelus maculatus",9.1314,0,NA,25,5,"Other","Low","absent","Epinephelus maculatus",60,"Medium",FALSE,2
"281","FP_201_ASH056",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",34.2632,0,NA,18,18.33,"Reef","High","before","Carangoides orthogrammus",75,"Medium",TRUE,3
"282","FP_201_ASH056",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",34.2632,0,NA,18,18.33,"Reef","High","before ","Carangoides orthogrammus",75,"Medium",TRUE,3
"283","FP_201_ASH056",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",34.2632,0,NA,18,18.33,"Reef","High","arrival ","Carangoides orthogrammus",75,"Medium",TRUE,3
"284","FP_201_ASH056",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",34.2632,0,NA,18,18.33,"Reef","High","after","Carangoides orthogrammus",75,"Medium",TRUE,3
"285","FP_201_ASH056",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",7.1677,0,NA,18,18.33,"Reef","High","before","Caranx melampygus",117,"Large",TRUE,1
"286","FP_201_ASH056",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",7.1677,0,NA,18,18.33,"Reef","High","before ","Caranx melampygus",117,"Large",TRUE,1
"287","FP_201_ASH056",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",7.1677,0,NA,18,18.33,"Reef","High","arrival ","Caranx melampygus",117,"Large",TRUE,1
"288","FP_201_ASH056",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",7.1677,0,NA,18,18.33,"Reef","High","after","Caranx melampygus",117,"Large",TRUE,1
"289","FP_201_ASH056",2016,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",34.3983,0,NA,18,18.33,"Reef","High","before","Gnathanodon speciosus",120,"Large",TRUE,3
"290","FP_201_ASH056",2016,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",34.3983,0,NA,18,18.33,"Reef","High","before ","Gnathanodon speciosus",120,"Large",TRUE,3
"291","FP_201_ASH056",2016,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",34.3983,0,NA,18,18.33,"Reef","High","arrival ","Gnathanodon speciosus",120,"Large",TRUE,3
"292","FP_201_ASH056",2016,NA,"Carangidae","Gnathanodon","speciosus","Carangidae Gnathanodon speciosus",34.3983,0,NA,18,18.33,"Reef","High","after","Gnathanodon speciosus",120,"Large",TRUE,3
"293","FP_201_ASH056",2016,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",35.862,0,NA,18,18.33,"Reef","High","before","Triaenodon obesus",213,"Large",TRUE,1
"294","FP_201_ASH056",2016,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",35.862,0,NA,18,18.33,"Reef","High","before ","Triaenodon obesus",213,"Large",TRUE,1
"295","FP_201_ASH056",2016,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",35.862,0,NA,18,18.33,"Reef","High","arrival ","Triaenodon obesus",213,"Large",TRUE,1
"296","FP_201_ASH056",2016,NA,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",35.862,0,NA,18,18.33,"Reef","High","after","Triaenodon obesus",213,"Large",TRUE,1
"297","FP_201_ASH056",2016,24.8398,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",15.2797,1,9.5601,18,18.33,"Reef","High","before","Lethrinus microdon",80,"Medium",TRUE,3
"298","FP_201_ASH056",2016,24.8398,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",15.2797,1,9.5601,18,18.33,"Reef","High","before ","Lethrinus microdon",80,"Medium",TRUE,3
"299","FP_201_ASH056",2016,24.8398,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",15.2797,1,9.5601,18,18.33,"Reef","High","arrival ","Lethrinus microdon",80,"Medium",TRUE,3
"300","FP_201_ASH056",2016,24.8398,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",15.2797,1,9.5601,18,18.33,"Reef","High","after","Lethrinus microdon",80,"Medium",TRUE,3
"301","FP_201_ASH056",2016,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",6.5299,0,NA,18,18.33,"Reef","High","before","Monotaxis grandoculis",60,"Medium",TRUE,1
"302","FP_201_ASH056",2016,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",6.5299,0,NA,18,18.33,"Reef","High","before ","Monotaxis grandoculis",60,"Medium",TRUE,1
"303","FP_201_ASH056",2016,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",6.5299,0,NA,18,18.33,"Reef","High","arrival ","Monotaxis grandoculis",60,"Medium",TRUE,1
"304","FP_201_ASH056",2016,NA,"Lethrinidae","Monotaxis","grandoculis","Lethrinidae Monotaxis grandoculis",6.5299,0,NA,18,18.33,"Reef","High","after","Monotaxis grandoculis",60,"Medium",TRUE,1
"305","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",15.2797,0,NA,18,18.33,"Reef","High","before","Lutjanus bohar",90,"Medium",TRUE,3
"306","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",15.2797,0,NA,18,18.33,"Reef","High","before ","Lutjanus bohar",90,"Medium",TRUE,3
"307","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",15.2797,0,NA,18,18.33,"Reef","High","arrival ","Lutjanus bohar",90,"Medium",TRUE,3
"308","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",15.2797,0,NA,18,18.33,"Reef","High","after","Lutjanus bohar",90,"Medium",TRUE,3
"309","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",12.7544,0,NA,18,18.33,"Reef","High","before","Lutjanus bohar",90,"Medium",TRUE,3
"310","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",12.7544,0,NA,18,18.33,"Reef","High","before ","Lutjanus bohar",90,"Medium",TRUE,3
"311","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",12.7544,0,NA,18,18.33,"Reef","High","arrival ","Lutjanus bohar",90,"Medium",TRUE,3
"312","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",12.7544,0,NA,18,18.33,"Reef","High","after","Lutjanus bohar",90,"Medium",TRUE,3
"313","FP_201_ASH056",2016,28.6108,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",3.0286,1,25.5822,18,18.33,"Reef","High","before","Lutjanus decussatus",35,"Small",TRUE,3
"314","FP_201_ASH056",2016,28.6108,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",3.0286,1,25.5822,18,18.33,"Reef","High","before ","Lutjanus decussatus",35,"Small",TRUE,3
"315","FP_201_ASH056",2016,28.6108,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",3.0286,1,25.5822,18,18.33,"Reef","High","arrival ","Lutjanus decussatus",35,"Small",TRUE,3
"316","FP_201_ASH056",2016,28.6108,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",3.0286,1,25.5822,18,18.33,"Reef","High","after","Lutjanus decussatus",35,"Small",TRUE,3
"317","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","quinquelineatus","Lutjanidae Lutjanus quinquelineatus",2.0854,0,NA,18,18.33,"Reef","High","before","Lutjanus quinquelineatus",38,"Small",TRUE,2
"318","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","quinquelineatus","Lutjanidae Lutjanus quinquelineatus",2.0854,0,NA,18,18.33,"Reef","High","before ","Lutjanus quinquelineatus",38,"Small",TRUE,2
"319","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","quinquelineatus","Lutjanidae Lutjanus quinquelineatus",2.0854,0,NA,18,18.33,"Reef","High","arrival ","Lutjanus quinquelineatus",38,"Small",TRUE,2
"320","FP_201_ASH056",2016,NA,"Lutjanidae","Lutjanus","quinquelineatus","Lutjanidae Lutjanus quinquelineatus",2.0854,0,NA,18,18.33,"Reef","High","after","Lutjanus quinquelineatus",38,"Small",TRUE,2
"321","FP_201_ASH056",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",15.8553,0,NA,18,18.33,"Reef","High","before","Cephalopholis urodeta",28,"Small",TRUE,1
"322","FP_201_ASH056",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",15.8553,0,NA,18,18.33,"Reef","High","before ","Cephalopholis urodeta",28,"Small",TRUE,1
"323","FP_201_ASH056",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",15.8553,0,NA,18,18.33,"Reef","High","arrival ","Cephalopholis urodeta",28,"Small",TRUE,1
"324","FP_201_ASH056",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",15.8553,0,NA,18,18.33,"Reef","High","after","Cephalopholis urodeta",28,"Small",TRUE,1
"325","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",45.8664,0,NA,18,18.33,"Reef","High","before","Plectropomus laevis",125,"Large",TRUE,1
"326","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",45.8664,0,NA,18,18.33,"Reef","High","before ","Plectropomus laevis",125,"Large",TRUE,1
"327","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",45.8664,0,NA,18,18.33,"Reef","High","arrival ","Plectropomus laevis",125,"Large",TRUE,1
"328","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","laevis","Serranidae Plectropomus laevis",45.8664,0,NA,18,18.33,"Reef","High","after","Plectropomus laevis",125,"Large",TRUE,1
"329","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","maculatus","Serranidae Plectropomus maculatus",9.524,0,NA,18,18.33,"Reef","High","before","Plectropomus maculatus",125,"Large",TRUE,2
"330","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","maculatus","Serranidae Plectropomus maculatus",9.524,0,NA,18,18.33,"Reef","High","before ","Plectropomus maculatus",125,"Large",TRUE,2
"331","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","maculatus","Serranidae Plectropomus maculatus",9.524,0,NA,18,18.33,"Reef","High","arrival ","Plectropomus maculatus",125,"Large",TRUE,2
"332","FP_201_ASH056",2016,NA,"Serranidae","Plectropomus","maculatus","Serranidae Plectropomus maculatus",9.524,0,NA,18,18.33,"Reef","High","after","Plectropomus maculatus",125,"Large",TRUE,2
"333","FP_201_ASH059",2016,NA,"Lethrinidae","Gymnocranius","grandoculis","Lethrinidae Gymnocranius grandoculis",5.8725,0,NA,30,0,"Sand","Low","absent","Gymnocranius grandoculis",80,"Medium",FALSE,2
"334","FP_201_ASH059",2016,22.7672,"Lethrinidae","Lethrinus","rubrioperculatus","Lethrinidae Lethrinus rubrioperculatus",4.1525,1,18.6147,30,0,"Sand","Low","absent","Lethrinus rubrioperculatus",50,"Medium",FALSE,4
"335","FP_201_ASH059",2016,NA,"Lutjanidae","Lutjanus","vitta","Lutjanidae Lutjanus vitta",5.129,0,NA,30,0,"Sand","Low","absent","Lutjanus vitta",40,"Small",FALSE,1
"336","FP_201_ASH064",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",20.6462,0,NA,7.9,40,"Reef","Medium","before","Carangoides orthogrammus",75,"Medium",TRUE,1
"337","FP_201_ASH064",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",20.6462,0,NA,7.9,40,"Reef","Medium","arrival","Carangoides orthogrammus",75,"Medium",TRUE,1
"338","FP_201_ASH064",2016,NA,"Carangidae","Carangoides","orthogrammus","Carangidae Carangoides orthogrammus",20.6462,0,NA,7.9,40,"Reef","Medium","after","Carangoides orthogrammus",75,"Medium",TRUE,1
"339","FP_201_ASH064",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",26.5365,0,NA,7.9,40,"Reef","Medium","before","Caranx melampygus",117,"Large",TRUE,1
"340","FP_201_ASH064",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",26.5365,0,NA,7.9,40,"Reef","Medium","arrival","Caranx melampygus",117,"Large",TRUE,1
"341","FP_201_ASH064",2016,NA,"Carangidae","Caranx","melampygus","Carangidae Caranx melampygus",26.5365,0,NA,7.9,40,"Reef","Medium","after","Caranx melampygus",117,"Large",TRUE,1
"342","FP_201_ASH064",2016,50.6907,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.2894,1,2.4013,7.9,40,"Reef","Medium","before","Triaenodon obesus",213,"Large",TRUE,1
"343","FP_201_ASH064",2016,50.6907,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.2894,1,2.4013,7.9,40,"Reef","Medium","arrival","Triaenodon obesus",213,"Large",TRUE,1
"344","FP_201_ASH064",2016,50.6907,"Carcharhinidae","Triaenodon","obesus","Carcharhinidae Triaenodon obesus",48.2894,1,2.4013,7.9,40,"Reef","Medium","after","Triaenodon obesus",213,"Large",TRUE,1
"345","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",26.5365,0,NA,7.9,40,"Reef","Medium","before","Lethrinus microdon",80,"Medium",TRUE,1
"346","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",26.5365,0,NA,7.9,40,"Reef","Medium","arrival","Lethrinus microdon",80,"Medium",TRUE,1
"347","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","microdon","Lethrinidae Lethrinus microdon",26.5365,0,NA,7.9,40,"Reef","Medium","after","Lethrinus microdon",80,"Medium",TRUE,1
"348","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",41.9903,0,NA,7.9,40,"Reef","Medium","before","Lethrinus olivaceus",100,"Large",TRUE,1
"349","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",41.9903,0,NA,7.9,40,"Reef","Medium","arrival","Lethrinus olivaceus",100,"Large",TRUE,1
"350","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","olivaceus","Lethrinidae Lethrinus olivaceus",41.9903,0,NA,7.9,40,"Reef","Medium","after","Lethrinus olivaceus",100,"Large",TRUE,1
"351","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","before","Lethrinus ravus",25,"Small",TRUE,2
"352","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","arrival","Lethrinus ravus",25,"Small",TRUE,2
"353","FP_201_ASH064",2016,NA,"Lethrinidae","Lethrinus","ravus","Lethrinidae Lethrinus ravus",8.4112,0,NA,7.9,40,"Reef","Medium","after","Lethrinus ravus",25,"Small",TRUE,2
"354","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","before","Lutjanus bohar",90,"Medium",TRUE,3
"355","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus bohar",90,"Medium",TRUE,3
"356","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","bohar","Lutjanidae Lutjanus bohar",1.7429,0,NA,7.9,40,"Reef","Medium","after","Lutjanus bohar",90,"Medium",TRUE,3
"357","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","before","Lutjanus decussatus",35,"Small",TRUE,4
"358","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus decussatus",35,"Small",TRUE,4
"359","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","decussatus","Lutjanidae Lutjanus decussatus",1.4142,0,NA,7.9,40,"Reef","Medium","after","Lutjanus decussatus",35,"Small",TRUE,4
"360","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","before","Lutjanus gibbus",50,"Medium",TRUE,1
"361","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus gibbus",50,"Medium",TRUE,1
"362","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","gibbus","Lutjanidae Lutjanus gibbus",44.7876,0,NA,7.9,40,"Reef","Medium","after","Lutjanus gibbus",50,"Medium",TRUE,1
"363","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","before","Lutjanus rivulatus",80,"Medium",TRUE,1
"364","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","arrival","Lutjanus rivulatus",80,"Medium",TRUE,1
"365","FP_201_ASH064",2016,NA,"Lutjanidae","Lutjanus","rivulatus","Lutjanidae Lutjanus rivulatus",10.1841,0,NA,7.9,40,"Reef","Medium","after","Lutjanus rivulatus",80,"Medium",TRUE,1
"366","FP_201_ASH064",2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","before","Aethaloperca rogaa",60,"Medium",TRUE,1
"367","FP_201_ASH064",2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","arrival","Aethaloperca rogaa",60,"Medium",TRUE,1
"368","FP_201_ASH064",2016,NA,"Serranidae","Aethaloperca","rogaa","Serranidae Aethaloperca rogaa",31.5226,0,NA,7.9,40,"Reef","Medium","after","Aethaloperca rogaa",60,"Medium",TRUE,1
"369","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","before","Cephalopholis argus",60,"Medium",TRUE,2
"370","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","arrival","Cephalopholis argus",60,"Medium",TRUE,2
"371","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","argus","Serranidae Cephalopholis argus",2.0815,0,NA,7.9,40,"Reef","Medium","after","Cephalopholis argus",60,"Medium",TRUE,2
"372","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","before","Cephalopholis urodeta",28,"Small",TRUE,2
"373","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","arrival","Cephalopholis urodeta",28,"Small",TRUE,2
"374","FP_201_ASH064",2016,NA,"Serranidae","Cephalopholis","urodeta","Serranidae Cephalopholis urodeta",1.9558,0,NA,7.9,40,"Reef","Medium","after","Cephalopholis urodeta",28,"Small",TRUE,2
"375","FP_201_ASH064",2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","before","Epinephelus fuscoguttatus",120,"Large",TRUE,1
"376","FP_201_ASH064",2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","arrival","Epinephelus fuscoguttatus",120,"Large",TRUE,1
"377","FP_201_ASH064",2016,38.6364,"Serranidae","Epinephelus","fuscoguttatus","Serranidae Epinephelus fuscoguttatus",38.5752,1,0.0611999999999995,7.9,40,"Reef","Medium","after","Epinephelus fuscoguttatus",120,"Large",TRUE,1
"378","FP_201_ASH064",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","before","Variola albimarginata",65,"Medium",TRUE,1
"379","FP_201_ASH064",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","arrival","Variola albimarginata",65,"Medium",TRUE,1
"380","FP_201_ASH064",2016,NA,"Serranidae","Variola","albimarginata","Serranidae Variola albimarginata",50.7958,0,NA,7.9,40,"Reef","Medium","after","Variola albimarginata",65,"Medium",TRUE,1
"381","FP_201_ASH068",2016,NA,"Carangidae","Carangoides","ferdau","Carangidae Carangoides ferdau",17.0487,0,NA,27,0,"Sand","Low","absent","Carangoides ferdau",70,"Medium",FALSE,1
