Bruvs,Spec,SumOfMAXNUM,CRUISENUM,LOCATION,FAMILY,GENUS,SPECIES,CAABCODE,STAGE,TIMEFIRSTSEEN,TIMEMAXNUMSEEN,TIMEFIRSTFEED,ACTIVITY,TAPEREADER
"DEH_1, 6",Labroides dimidiatus,1,30,Ashmore Reef,Labridae,Labroides,dimidiatus,37384028,AD,21.88333,21.88333,,P,Ross Marriott
"DEH_1, 6",Lethrinus rubrioperculatus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,20.65,20.65,,P,Ross Marriott
"DEH_1, 6",Lutjanus bohar,1,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,AD,35.03333,35.03333,,P,Ross Marriott
"DEH_1, 5",Pastinachus ater,1,30,Ashmore Reef,Dasyatidae,Pastinachus,ater,37035011,AD,38.1,38.1,,P,Ross Marriott
"DEH_10, 2",Cephalopholis formosa,1,30,Ashmore Reef,Serranidae,Cephalopholis,formosa,37311137,AD,11.13333,11.13333,,P,Ross Marriott
"DEH_10, 1",Unknown sp1,1,30,Ashmore Reef,Octopodidae,Unknown,sp1,37990484,AD,22.01667,22.01667,22.56667,P,Ross Marriott
"DEH_10, 1",Variola albimarginata,2,30,Ashmore Reef,Serranidae,Variola,albimarginata,37311026,AD,3.85,6.33333,3.91666,F,Ross Marriott
"DEH_10, 1",Zanclus cornutus,3,30,Ashmore Reef,Zanclidae,Zanclus,cornutus,37437001,AD,2.05,2.81666,,P,Ross Marriott
"DEH_10, 2",Acanthurus auranticavus,1,30,Ashmore Reef,Acanthuridae,Acanthurus,auranticavus,37437005,AD,3.75,3.75,,P,Ross Marriott
"DEH_10, 2",Aethaloperca rogaa,1,30,Ashmore Reef,Serranidae,Aethaloperca,rogaa,37311134,AD,41.65,41.65,,P,Ross Marriott
"DEH_10, 2",Apolemichthys trimaculatus,1,30,Ashmore Reef,Pomacanthidae,Apolemichthys,trimaculatus,37365016,AD,4.83333,4.83333,,P,Ross Marriott
"DEH_10, 2",Balistoides viridescens,1,30,Ashmore Reef,Balistidae,Balistoides,viridescens,37465048,AD,38.11666,38.11666,,P,Ross Marriott
"DEH_10, 1",Chaetodon auriga,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,auriga,37365019,AD,15.83333,15.96667,,P,Ross Marriott
"DEH_10, 2",Caranx melampygus,1,30,Ashmore Reef,Carangidae,Caranx,melampygus,37337050,AD,23.43333,23.43333,,P,Ross Marriott
"DEH_10, 1",Scolopsis xenochrous,1,30,Ashmore Reef,Nemipteridae,Scolopsis,xenochrous,37347035,AD,18.61667,18.61667,,P,Ross Marriott
"DEH_10, 2",Chaetodon kleinii,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,6.38333,6.4,,P,Ross Marriott
"DEH_10, 2",Chaetodon ornatissimus,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,ornatissimus,37365047,AD,2.76666,3.78333,,P,Ross Marriott
"DEH_10, 2",Coradion altivelis,2,30,Ashmore Reef,Chaetodontidae,Coradion,altivelis,37365018,AD,17.9,18.58333,,P,Ross Marriott
"DEH_10, 2",Ctenochaetus striatus,2,30,Ashmore Reef,Acanthuridae,Ctenochaetus,striatus,37437022,AD,10.11667,10.18333,,P,Ross Marriott
"DEH_10, 2",Genicanthus lamarck,1,30,Ashmore Reef,Pomacanthidae,Genicanthus,lamarck,37365070,AD,1.2,1.2,,P,Ross Marriott
"DEH_10, 2",Gymnosarda unicolor,1,30,Ashmore Reef,Scombridae,Gymnosarda,unicolor,37441029,AD,58.5,58.5,,P,Ross Marriott
"DEH_13, 2",Novaculichthys taeniourus,1,30,Ashmore Reef,Labridae,Novaculichthys,taeniourus,37384140,AD,41.65,41.65,,P,Ross Marriott
"DEH_10, 2",Bodianus axillaris,1,30,Ashmore Reef,Labridae,Bodianus,axillaris,37384053,AD,3.13333,3.13333,,P,Ross Marriott
"DEH_10, 1",Naso vlamingii,1,30,Ashmore Reef,Acanthuridae,Naso,vlamingii,37437032,AD,1.66666,1.66666,,P,Ross Marriott
"DEH_1, 5",Carangoides ferdau,1,30,Ashmore Reef,Carangidae,Carangoides,ferdau,37337068,AD,12.18333,12.18333,,P,Ross Marriott
"DEH_10, 1",Dascyllus trimaculatus,3,30,Ashmore Reef,Pomacentridae,Dascyllus,trimaculatus,37372075,AD,1.5,40.35,,P,Ross Marriott
"DEH_10, 1",Elagatis bipinnulata,1,30,Ashmore Reef,Carangidae,Elagatis,bipinnulata,37337029,AD,21.88333,21.88333,,P,Ross Marriott
"DEH_10, 1",Genicanthus lamarck,1,30,Ashmore Reef,Pomacanthidae,Genicanthus,lamarck,37365070,AD,11.45,11.45,,P,Ross Marriott
"DEH_10, 1",Halichoeres marginatus,3,30,Ashmore Reef,Labridae,Halichoeres,marginatus,37384114,AD,5.9,6.08333,,P,Ross Marriott
"DEH_10, 1",Labroides dimidiatus,1,30,Ashmore Reef,Labridae,Labroides,dimidiatus,37384028,AD,3.03333,3.03333,,"P,SC",Ross Marriott
"DEH_10, 1",Lethrinus ravus,5,30,Ashmore Reef,Lethrinidae,Lethrinus,ravus,37351031,AD,11.11667,17.93333,11.48333,F,Ross Marriott
"DEH_10, 1",Triaenodon obesus,2,30,Ashmore Reef,Carcharhinidae,Triaenodon,obesus,37018038,AD,10.56667,13.78333,10.65,F,Ross Marriott
"DEH_10, 1",Lutjanus bohar,1,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,AD,23.95,23.95,,P,Ross Marriott
"DEH_10, 1",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,2.1,2.1,2.66666,F,Ross Marriott
"DEH_10, 1",Odonus niger,8,30,Ashmore Reef,Balistidae,Odonus,niger,37465061,AD,5.48333,19.08333,,"P,SC",Ross Marriott
"DEH_10, 1",Oxycheilinus digrammus,1,30,Ashmore Reef,Labridae,Oxycheilinus,digrammus,37384065,AD,35.2,35.21667,,P,Ross Marriott
"DEH_10, 1",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,24.08333,24.08333,,P,Ross Marriott
"DEH_10, 1",Parupeneus multifasciatus,3,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,5.36666,8.66666,,P,Ross Marriott
"DEH_10, 1",Pomacanthus imperator,1,30,Ashmore Reef,Pomacanthidae,Pomacanthus,imperator,37365014,AD,1.28333,1.28333,,P,Ross Marriott
"DEH_10, 1",Scarus forsteni,1,30,Ashmore Reef,Scaridae,Scarus,forsteni,37386015,AD,2.45,2.45,,P,Ross Marriott
"DEH_10, 1",Scarus rubroviolaceus,1,30,Ashmore Reef,Scaridae,Scarus,rubroviolaceus,37386028,AD,2.03333,2.03333,,P,Ross Marriott
"DEH_10, 1",Chaetodon kleinii,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,2.53333,18.08333,,"P,SC",Ross Marriott
"DEH_10, 1",Lethrinus rubrioperculatus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,1.13333,5.41666,3.03333,"F,SC,CI,CO",Ross Marriott
"DEH_1, 3",Coris aurilineata,2,30,Ashmore Reef,Labridae,Coris,aurilineata,37384089,AD,18.33333,20.73333,,P,Ross Marriott
"DEH_1, 5",Carangoides orthogrammus,2,30,Ashmore Reef,Carangidae,Carangoides,orthogrammus,37337057,AD,39.98333,39.98333,,P,Ross Marriott
"DEH_1, 2",Scolopsis xenochrous,1,30,Ashmore Reef,Nemipteridae,Scolopsis,xenochrous,37347035,AD,14.55,14.55,,P,Ross Marriott
"DEH_1, 2",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,12.78333,12.78333,,P,Ross Marriott
"DEH_1, 2",Unknown sp12,1,30,Ashmore Reef,Hydrophiidae,Unknown,sp12,37990563,AD,39.66667,39.66667,,P,Ross Marriott
"DEH_1, 2",Unknown sp2,1,30,Ashmore Reef,Chelonidae,Unknown,sp2,37990562,AD,5.76666,5.76666,,P,Ross Marriott
"DEH_1, 2",Variola albimarginata,1,30,Ashmore Reef,Serranidae,Variola,albimarginata,37311026,AD,14.8,14.8,,P,Ross Marriott
"DEH_1, 3",Acanthurus auranticavus,7,30,Ashmore Reef,Acanthuridae,Acanthurus,auranticavus,37437005,AD,9.18333,9.53333,,P,Ross Marriott
"DEH_1, 2",Pomacentrus moluccensis,1,30,Ashmore Reef,Pomacentridae,Pomacentrus,moluccensis,37372118,AD,3.81666,3.81666,,P,Ross Marriott
"DEH_1, 3",Cirrhilabrus temminckii,10,30,Ashmore Reef,Labridae,Cirrhilabrus,temminckii,37384085,AD,17.9,20.63333,,P,Ross Marriott
"DEH_1, 2",Pomacentrus coelestis,3,30,Ashmore Reef,Pomacentridae,Pomacentrus,coelestis,37372111,AD,1.7,3.81666,,P,Ross Marriott
"DEH_1, 3",Labroides dimidiatus,1,30,Ashmore Reef,Labridae,Labroides,dimidiatus,37384028,AD,9.16666,9.16666,,P,Ross Marriott
"DEH_1, 3",Lethrinus olivaceus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,12.8,12.8,,P,Ross Marriott
"DEH_1, 3",Lethrinus rubrioperculatus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,9.85,9.85,,P,Ross Marriott
"DEH_1, 3",Malacanthus brevirostris,2,30,Ashmore Reef,Malacanthidae,Malacanthus,brevirostris,37331009,AD,9.61666,29.05,,P,Ross Marriott
"DEH_1, 3",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,10.01667,10.01667,,P,Ross Marriott
"DEH_1, 3",Parupeneus cyclostomus,1,30,Ashmore Reef,Mullidae,Parupeneus,cyclostomus,37355025,AD,9.03333,9.03333,,P,Ross Marriott
"DEH_1, 3",Parupeneus multifasciatus,4,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,19.78333,28.46667,,P,Ross Marriott
"DEH_1, 3",Acanthurus olivaceus,1,30,Ashmore Reef,Acanthuridae,Acanthurus,olivaceus,37437016,AD,9.96666,9.96666,,P,Ross Marriott
"DEH_1, 2",Dascyllus trimaculatus,1,30,Ashmore Reef,Pomacentridae,Dascyllus,trimaculatus,37372075,AD,31.33333,31.33333,,P,Ross Marriott
"DEH_1, 2",Balistoides conspicillum,1,30,Ashmore Reef,Balistidae,Balistoides,conspicillum,37465031,AD,13.25,13.25,,P,Ross Marriott
"DEH_1, 2",Balistoides viridescens,1,30,Ashmore Reef,Balistidae,Balistoides,viridescens,37465048,AD,42.21667,42.21667,,P,Ross Marriott
"DEH_1, 2",Carcharhinus amblyrhynchos,1,30,Ashmore Reef,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,AD,15.63333,15.63333,,P,Ross Marriott
"DEH_1, 2",Centropyge tibicen,1,30,Ashmore Reef,Pomacanthidae,Centropyge,tibicen,37365031,AD,42.93333,42.93333,,P,Ross Marriott
"DEH_1, 2",Chaetodon auriga,1,30,Ashmore Reef,Chaetodontidae,Chaetodon,auriga,37365019,AD,16.31667,16.31667,,P,Ross Marriott
"DEH_1, 2",Chaetodon kleinii,1,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,37.8,37.8,,P,Ross Marriott
"DEH_1, 2",Chromis amboinensis,1,30,Ashmore Reef,Pomacentridae,Chromis,amboinensis,37372034,AD,5.41666,5.41666,,P,Ross Marriott
"DEH_1, 2",Pseudobalistes fuscus,1,30,Ashmore Reef,Balistidae,Pseudobalistes,fuscus,37465027,AD,30.6,30.6,,P,Ross Marriott
"DEH_1, 2",Dascyllus aruanus,1,30,Ashmore Reef,Pomacentridae,Dascyllus,aruanus,37372073,AD,12.61667,12.61667,,P,Ross Marriott
"DEH_1, 3",Pentapodus nagasakiensis,2,30,Ashmore Reef,Nemipteridae,Pentapodus,nagasakiensis,37347012,AD,8.43333,10.06667,,P,Ross Marriott
"DEH_1, 2",Labroides dimidiatus,1,30,Ashmore Reef,Labridae,Labroides,dimidiatus,37384028,AD,12.13333,12.13333,,P,Ross Marriott
"DEH_1, 2",Lethrinus rubrioperculatus,6,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,6.68333,45.83333,,P,Ross Marriott
"DEH_1, 2",Naso brachycentron,1,30,Ashmore Reef,Acanthuridae,Naso,brachycentron,37437025,AD,47.88334,47.88334,,P,Ross Marriott
"DEH_1, 2",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,20.1,20.1,,P,Ross Marriott
"DEH_1, 2",Parupeneus multifasciatus,2,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,12.05,12.05,,P,Ross Marriott
"DEH_1, 2",Parupeneus pleurostigma,2,30,Ashmore Reef,Mullidae,Parupeneus,pleurostigma,37355027,AD,12.08333,12.08333,,P,Ross Marriott
"DEH_1, 2",Pateobatis fai,1,30,Ashmore Reef,Dasyatidae,Pateobatis,fai,37035024,AD,17.96667,17.96667,,P,Ross Marriott
"DEH_1, 2",Cirrhilabrus sp,2,30,Ashmore Reef,Labridae,Cirrhilabrus,sp,37384910,AD,3.18333,4.05,,P,Ross Marriott
"DEH_1, 4",Parupeneus multifasciatus,3,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,1.83333,3.43333,,P,Ross Marriott
"DEH_1, 4",Lethrinus amboinensis,1,30,Ashmore Reef,Lethrinidae,Lethrinus,amboinensis,37351024,AD,28.98333,28.98333,,P,Ross Marriott
"DEH_1, 4",Lethrinus olivaceus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,16.06667,24.8,,P,Ross Marriott
"DEH_1, 4",Lethrinus ravus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,ravus,37351031,AD,20.61667,20.61667,,P,Ross Marriott
"DEH_1, 4",Lethrinus rubrioperculatus,2,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,9.08333,21.1,23.41667,"F,CO",Ross Marriott
"DEH_1, 4",Lutjanus bohar,1,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,AD,24.33333,24.33333,,P,Ross Marriott
"DEH_1, 4",Lutjanus decussatus,3,30,Ashmore Reef,Lutjanidae,Lutjanus,decussatus,37346041,AD,7.85,23.56667,,P,Ross Marriott
"DEH_1, 4",Malacanthus brevirostris,1,30,Ashmore Reef,Malacanthidae,Malacanthus,brevirostris,37331009,AD,2.98333,2.98333,,P,Ross Marriott
"DEH_1, 3",Parupeneus pleurostigma,1,30,Ashmore Reef,Mullidae,Parupeneus,pleurostigma,37355027,AD,28.4,28.4,,P,Ross Marriott
"DEH_1, 4",Parupeneus barberinus,3,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,5.38333,19.3,,P,Ross Marriott
"DEH_1, 4",Chromis amboinensis,1,30,Ashmore Reef,Pomacentridae,Chromis,amboinensis,37372034,AD,2.41666,2.41666,,P,Ross Marriott
"DEH_1, 4",Parupeneus pleurostigma,2,30,Ashmore Reef,Mullidae,Parupeneus,pleurostigma,37355027,AD,1.85,1.85,,P,Ross Marriott
"DEH_1, 4",Pentapodus emeryii,4,30,Ashmore Reef,Nemipteridae,Pentapodus,emeryii,37347027,AD,9.18333,18.3,16.15,F,Ross Marriott
"DEH_1, 4",Scolopsis xenochrous,2,30,Ashmore Reef,Nemipteridae,Scolopsis,xenochrous,37347035,AD,2.38333,6.45,,P,Ross Marriott
"DEH_1, 4",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,15.65,15.65,,P,Ross Marriott
"DEH_1, 4",Upeneus tragula,1,30,Ashmore Reef,Mullidae,Upeneus,tragula,37355014,AD,8.93333,8.93333,,P,Ross Marriott
"DEH_1, 4",Variola albimarginata,1,30,Ashmore Reef,Serranidae,Variola,albimarginata,37311026,AD,44.6,44.6,,P,Ross Marriott
"DEH_1, 5",Aprion virescens,1,30,Ashmore Reef,Lutjanidae,Aprion,virescens,37346027,AD,2.6,2.6,,P,Ross Marriott
"DEH_1, 4",Parapercis nebulosa,2,30,Ashmore Reef,Pinguipedidae,Parapercis,nebulosa,37390005,AD,4.01666,4.3,,P,Ross Marriott
"DEH_1, 4",Acanthurus olivaceus,1,30,Ashmore Reef,Acanthuridae,Acanthurus,olivaceus,37437016,AD,23.75,23.75,,P,Ross Marriott
"DEH_10, 2",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,60.18333,60.18333,,P,Ross Marriott
"DEH_1, 3",Platax batavianus,1,30,Ashmore Reef,Ephippidae,Platax,batavianus,37362002,AD,18.36667,18.36667,,P,Ross Marriott
"DEH_1, 3",Pomacanthus sexstriatus,2,30,Ashmore Reef,Pomacanthidae,Pomacanthus,sexstriatus,37365010,AD,34,34.06667,,P,Ross Marriott
"DEH_1, 3",Pomacentrus coelestis,1,30,Ashmore Reef,Pomacentridae,Pomacentrus,coelestis,37372111,AD,18.96667,18.96667,,P,Ross Marriott
"DEH_1, 3",Siganus argenteus,1,30,Ashmore Reef,Siganidae,Siganus,argenteus,37438007,AD,9.88333,9.88333,,P,Ross Marriott
"DEH_1, 3",Sufflamen fraenatum,1,30,Ashmore Reef,Balistidae,Sufflamen,fraenatum,37465014,AD,12.71667,12.71667,,P,Ross Marriott
"DEH_1, 3",Unknown sp21,1,30,Ashmore Reef,Scaridae,Unknown,sp21,37990564,AD,11.35,11.35,,P,Ross Marriott
"DEH_1, 4",Halichoeres melanochir,2,30,Ashmore Reef,Labridae,Halichoeres,melanochir,37384115,AD,15.86667,54.31667,,P,Ross Marriott
"DEH_1, 4",Acanthurus auranticavus,1,30,Ashmore Reef,Acanthuridae,Acanthurus,auranticavus,37437005,AD,29.56667,29.56667,,P,Ross Marriott
"DEH_1, 4",Gymnocranius grandoculis,3,30,Ashmore Reef,Lethrinidae,Gymnocranius,grandoculis,37351005,JUV,8.45,8.7,,P,Ross Marriott
"DEH_1, 4",Bodianus axillaris,1,30,Ashmore Reef,Labridae,Bodianus,axillaris,37384053,AD,3.35,3.35,,P,Ross Marriott
"DEH_1, 4",Centropyge bicolor,3,30,Ashmore Reef,Pomacanthidae,Centropyge,bicolor,37365022,AD,5.36666,7.73333,,P,Ross Marriott
"DEH_1, 4",Cephalopholis urodeta,1,30,Ashmore Reef,Serranidae,Cephalopholis,urodeta,37311142,AD,6.91666,6.91666,,P,Ross Marriott
"DEH_1, 4",Chaetodon kleinii,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,2.76666,6.33333,,P,Ross Marriott
"DEH_1, 4",Chaetodon lunula,1,30,Ashmore Reef,Chaetodontidae,Chaetodon,lunula,37365042,AD,40.75,40.75,,P,Ross Marriott
"DEH_1, 4",Cheilio inermis,1,30,Ashmore Reef,Labridae,Cheilio,inermis,37384070,AD,1.78333,1.78333,,P,Ross Marriott
"DEH_1, 4",Chlorurus sordidus,1,30,Ashmore Reef,Scaridae,Chlorurus,sordidus,37386030,AD,8.36666,8.36666,,P,Ross Marriott
"DEH_1, 3",Pentapodus emeryii,2,30,Ashmore Reef,Nemipteridae,Pentapodus,emeryii,37347027,AD,10.2,10.23333,,P,Ross Marriott
"DEH_1, 3",Unknown sp6,1,30,Ashmore Reef,Muraenidae,Unknown,sp6,37990565,AD,46.85,46.85,,P,Ross Marriott
"DEH_13, 1",Lutjanus bohar,2,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,JUV,16.51667,19.96667,,P,Ross Marriott
"DEH_12, 3",Antennarius sp,1,30,Ashmore Reef,Antennaridae,Antennarius,sp,37992084,AD,40.2,40.2,,P,Ross Marriott
"DEH_13, 1",Chlorurus microrhinos,1,30,Ashmore Reef,Scaridae,Chlorurus,microrhinos,37386020,AD,17.95,17.95,,P,Ross Marriott
"DEH_13, 1",Chromis xanthura,1,30,Ashmore Reef,Pomacentridae,Chromis,xanthura,37372057,AD,4.76666,4.76666,,P,Ross Marriott
"DEH_13, 1",Echeneis naucrates,1,30,Ashmore Reef,Echeneidae,Echeneis,naucrates,37336001,AD,15.73333,15.73333,,P,Ross Marriott
"DEH_13, 1",Halichoeres hortulanus,2,30,Ashmore Reef,Labridae,Halichoeres,hortulanus,37384112,AD,1.01666,3.78333,,"P,SC",Ross Marriott
"DEH_13, 1",Kyphosus cinerascens,7,30,Ashmore Reef,Kyphosidae,Kyphosus,cinerascens,37361022,AD,3.31666,3.51666,,P,Ross Marriott
"DEH_13, 1",Labroides dimidiatus,1,30,Ashmore Reef,Labridae,Labroides,dimidiatus,37384028,AD,7.16666,7.16666,,P,Ross Marriott
"DEH_13, 1",Chaetodon kleinii,1,30,Ashmore Reef,Chaetodontidae,Chaetodon,kleinii,37365040,AD,12.46667,12.46667,,P,Ross Marriott
"DEH_13, 1",Lutjanus bohar,2,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,AD,16.36667,23.38333,,P,Ross Marriott
"DEH_13, 1",Chaetodon auriga,2,30,Ashmore Reef,Chaetodontidae,Chaetodon,auriga,37365019,AD,34.03333,34.1,,P,Ross Marriott
"DEH_13, 1",Lutjanus decussatus,3,30,Ashmore Reef,Lutjanidae,Lutjanus,decussatus,37346041,AD,11.15,37.06667,,P,Ross Marriott
"DEH_13, 1",Lutjanus rivulatus,1,30,Ashmore Reef,Lutjanidae,Lutjanus,rivulatus,37346016,AD,5.06666,5.06666,,P,Ross Marriott
"DEH_13, 1",Macolor macularis,2,30,Ashmore Reef,Lutjanidae,Macolor,macularis,37346047,AD,7.66666,59.96667,,P,Ross Marriott
"DEH_13, 1",Monotaxis grandoculis,1,30,Ashmore Reef,Lethrinidae,Monotaxis,grandoculis,37351026,JUV,45.86666,45.86666,,P,Ross Marriott
"DEH_13, 1",Naso caesius,6,30,Ashmore Reef,Acanthuridae,Naso,caesius,37437046,AD,8.6,8.68333,,P,Ross Marriott
"DEH_13, 1",Naso tonganus,4,30,Ashmore Reef,Acanthuridae,Naso,tonganus,37437047,AD,14.25,14.91667,,P,Ross Marriott
"DEH_13, 1",Naso vlamingii,1,30,Ashmore Reef,Acanthuridae,Naso,vlamingii,37437032,AD,8.96666,8.96666,,P,Ross Marriott
"DEH_13, 1",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,58.75,58.75,,P,Ross Marriott
"DEH_13, 1",Abudefduf vaigiensis,1,30,Ashmore Reef,Pomacentridae,Abudefduf,vaigiensis,37372013,AD,21.11667,21.11667,,P,Ross Marriott
"DEH_10, 2",Labroides dimidiatus,1,30,Ashmore Reef,Labridae,Labroides,dimidiatus,37384028,AD,17.8,17.8,,P,Ross Marriott
"DEH_12, 3",Caranx melampygus,1,30,Ashmore Reef,Carangidae,Caranx,melampygus,37337050,AD,1.66666,1.66666,,P,Ross Marriott
"DEH_12, 3",Lethrinus amboinensis,2,30,Ashmore Reef,Lethrinidae,Lethrinus,amboinensis,37351024,AD,4.55,5.76666,,P,Ross Marriott
"DEH_12, 3",Lethrinus olivaceus,3,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,1.83333,5.88333,,P,Ross Marriott
"DEH_12, 3",Lethrinus rubrioperculatus,3,30,Ashmore Reef,Lethrinidae,Lethrinus,rubrioperculatus,37351012,AD,5.26666,15.25,13.5,F,Ross Marriott
"DEH_12, 3",Naso hexacanthus,3,30,Ashmore Reef,Acanthuridae,Naso,hexacanthus,37437028,AD,8.58333,62.2,,P,Ross Marriott
"DEH_12, 3",Parapercis nebulosa,2,30,Ashmore Reef,Pinguipedidae,Parapercis,nebulosa,37390005,AD,3.41666,3.51666,18.9,F,Ross Marriott
"DEH_13, 1",Cheilinus undulatus,1,30,Ashmore Reef,Labridae,Cheilinus,undulatus,37384038,AD,23.35,23.35,,P,Ross Marriott
"DEH_12, 3",Pseudobalistes fuscus,1,30,Ashmore Reef,Balistidae,Pseudobalistes,fuscus,37465027,AD,8.73333,8.73333,,P,Ross Marriott
"DEH_13, 1",Parupeneus multifasciatus,3,30,Ashmore Reef,Mullidae,Parupeneus,multifasciatus,37355026,AD,7.5,61.96667,,P,Ross Marriott
"DEH_13, 1",Acanthurus auranticavus,1,30,Ashmore Reef,Acanthuridae,Acanthurus,auranticavus,37437005,AD,18.61667,18.61667,,P,Ross Marriott
"DEH_13, 1",Amblyglyphidodon aureus,2,30,Ashmore Reef,Pomacentridae,Amblyglyphidodon,aureus,37372016,AD,9.68333,10.21667,,P,Ross Marriott
"DEH_13, 1",Balistoides viridescens,1,30,Ashmore Reef,Balistidae,Balistoides,viridescens,37465048,AD,20.58333,20.58333,,P,Ross Marriott
"DEH_13, 1",Bodianus axillaris,1,30,Ashmore Reef,Labridae,Bodianus,axillaris,37384053,AD,11.96667,11.96667,,P,Ross Marriott
"DEH_13, 1",Caesio lunaris,30,30,Ashmore Reef,Caesionidae,Caesio,lunaris,37346061,AD,4.9,5.66666,,P,Ross Marriott
"DEH_13, 1",Caesio teres,4,30,Ashmore Reef,Caesionidae,Caesio,teres,37346037,AD,1.16666,8.53333,,P,Ross Marriott
"DEH_13, 1",Carcharhinus amblyrhynchos,1,30,Ashmore Reef,Carcharhinidae,Carcharhinus,amblyrhynchos,37018030,AD,15.71667,15.71667,,P,Ross Marriott
"DEH_12, 3",Parupeneus barberinus,1,30,Ashmore Reef,Mullidae,Parupeneus,barberinus,37355022,AD,15.65,15.65,,P,Ross Marriott
"DEH_13, 2",Halichoeres hortulanus,1,30,Ashmore Reef,Labridae,Halichoeres,hortulanus,37384112,AD,61.73333,61.73333,,P,Ross Marriott
"DEH_13, 1",Zanclus cornutus,1,30,Ashmore Reef,Zanclidae,Zanclus,cornutus,37437001,AD,61.15,61.15,,P,Ross Marriott
"DEH_13, 2",Acanthurus auranticavus,3,30,Ashmore Reef,Acanthuridae,Acanthurus,auranticavus,37437005,AD,1.1,21.36667,,P,Ross Marriott
"DEH_13, 2",Anampses femininus,1,30,Ashmore Reef,Labridae,Anampses,femininus,37384047,AD,34.7,34.7,,P,Ross Marriott
"DEH_13, 2",Balistoides conspicillum,1,30,Ashmore Reef,Balistidae,Balistoides,conspicillum,37465031,AD,53.96667,53.96667,,P,Ross Marriott
"DEH_13, 2",Cantherhines dumerilii,1,30,Ashmore Reef,Monacanthidae,Cantherhines,dumerilii,37465050,AD,14.01667,14.01667,,P,Ross Marriott
"DEH_13, 2",Caranx ignobilis,1,30,Ashmore Reef,Carangidae,Caranx,ignobilis,37337027,AD,20.9,20.9,,P,Ross Marriott
"DEH_13, 2",Caranx melampygus,1,30,Ashmore Reef,Carangidae,Caranx,melampygus,37337050,AD,17.98333,17.98333,,P,Ross Marriott
"DEH_13, 1",Neotrygon australiae,1,30,Ashmore Reef,Dasyatidae,Neotrygon,australiae,37035004,AD,6.6,6.6,7.45,F,Ross Marriott
"DEH_13, 2",Coris pictoides,1,30,Ashmore Reef,Labridae,Coris,pictoides,37384096,AD,7.83333,7.83333,,P,Ross Marriott
"DEH_13, 1",Unknown sp5,3,30,Ashmore Reef,Pomacentridae,Unknown,sp5,37991815,AD,1.78333,2.83333,,P,Ross Marriott
"DEH_13, 2",Lethrinus olivaceus,1,30,Ashmore Reef,Lethrinidae,Lethrinus,olivaceus,37351004,AD,48.96667,48.96667,,P,Ross Marriott
"DEH_13, 2",Lutjanus bohar,1,30,Ashmore Reef,Lutjanidae,Lutjanus,bohar,37346029,AD,6.6,6.6,,P,Ross Marriott
