Date,Video,Year,Depth,Coral,Habitat,Complexity,Treatment,Sampling_time/ time_shark_appearance,Shark_reappearance,Family,Genus_species,Genus,Species ,Size_class ,Arrival_time,Departure_time,Total_time_frame,MaxN_species_(standardised_hour),N_frame_total,N_frame_species,"Passing (time, sec)","Feeding (time, sec)","Investigating (time, sec)","Circling (time, sec)",Passing_perc,Feeding_perc,Investigating_perc,Circling_perc,Shake,Bout,Bite,Bite_outside_bag,Chasing,Chased,Stealing,Stolen,Bumping,Bumped,Startle ,Hiding ,Descending,Ascending
24/01/2016,ASH052,2016,23,0,Sand,Low,absent,52:18.6,0,Lethrinidae,Lethrinus olivaceus,Lethrinus,olivaceus,50-100,54:37.4,54:44.6,00:07.2,0.974,2,1,7.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/01/2016,ASH052,2016,23,0,Sand,Low,absent,52:18.6,0,Lethrinidae,Lethrinus olivaceus,Lethrinus,olivaceus,50-100,55:05.2,55:17.4,00:12.2,0.974,2,1,12.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/01/2016,ASH052,2016,23,0,Sand,Low,absent,52:18.6,0,Lethrinidae,Lethrinus olivaceus,Lethrinus,olivaceus,50-100,55:52.6,55:57.4,00:04.8,0.974,2,1,4.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/01/2016,ASH052,2016,23,0,Sand,Low,absent,52:18.6,0,Lethrinidae,Lethrinus olivaceus,Lethrinus,olivaceus,50-100,56:02.6,56:09.6,00:07.0,0.974,2,1,7,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/01/2016,ASH052,2016,23,0,Sand,Low,absent,52:18.6,0,Lethrinidae,Lethrinus olivaceus,Lethrinus,olivaceus,50-100,56:30.4,56:35.4,00:05.0,0.974,1,1,5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/01/2016,ASH052,2016,23,0,Sand,Low,absent,52:18.6,0,Lutjanidae,Aprion virescens,Aprion ,virescens,>100,56:41.6,56:50.4,00:08.8,0.974,1,1,8.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24/01/2016,ASH052,2016,23,0,Sand,Low,absent,52:18.6,0,Lethrinidae,Lethrinus olivaceus,Lethrinus,olivaceus,50-100,56:54.0,56:59.2,00:05.2,0.974,1,1,5.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:53.2,20:25.2,00:32.0,26.898,12,12,2,13,17.2,0,6.211180124,40.37267081,53.41614907,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:53.2,20:23.0,00:29.8,26.898,12,12,2.8,9,18.2,0,9.333333333,30,60.66666667,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:53.2,20:06.8,00:13.6,26.898,12,12,11,0.8,1.8,0,80.88235294,5.882352941,13.23529412,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:53.2,20:54.2,01:01.0,26.898,12,12,0,7,54,0,0,11.47540984,88.52459016,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:53.2,19:55.8,00:02.6,26.898,12,12,1.2,0,1.4,0,46.15384615,0,53.84615385,0,0,9,12,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:53.2,20:24.4,00:31.2,26.898,12,12,3.4,1.4,26.4,0,10.8974359,4.487179487,84.61538462,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:55.4,20:14.0,00:18.6,26.898,12,12,1,3,14.6,0,5.376344086,16.12903226,78.49462366,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:55.8,20:27.9,00:32.1,26.898,12,12,4.6,2.6,24.9,0,14.33021807,8.099688474,77.57009346,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:56.0,20:14.4,00:18.4,26.898,12,12,1.8,1.8,15.2,0,9.574468085,9.574468085,80.85106383,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:56.0,20:18.0,00:22.0,26.898,12,12,1.4,0,20.6,0,6.363636364,0,93.63636364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,19:58.6,20:14.2,00:15.6,26.898,12,12,4.2,1.4,10,0,26.92307692,8.974358974,64.1025641,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:04.8,20:16.4,00:11.6,26.898,12,12,3.4,0.8,7.4,0,29.31034483,6.896551724,63.79310345,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:22.8,20:26.4,00:03.6,26.898,12,12,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:27.6,20:32.6,00:05.0,26.898,12,12,5,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:25.8,20:38.4,00:12.6,26.898,12,12,5,2,5.6,0,39.68253968,15.87301587,44.44444444,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:27.6,20:40.2,00:12.6,26.898,12,12,5,2,5.6,0,39.68253968,15.87301587,44.44444444,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:27.4,20:39.0,00:11.6,26.898,12,12,4.8,3.2,3.6,0,41.37931034,27.5862069,31.03448276,0,0,3,9,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:39.2,20:45.2,00:06.0,26.898,12,12,2,0,4,0,33.33333333,0,66.66666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:28.6,20:39.2,00:10.6,26.898,12,12,2.8,0,7.8,0,26.41509434,0,73.58490566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:34.6,20:38.2,00:03.6,26.898,12,12,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:39.2,20:45.0,00:05.8,26.898,12,12,2.2,0,3.6,0,37.93103448,0,62.06896552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:40.2,20:54.0,00:13.8,26.898,12,12,9.6,1,3.2,0,69.56521739,7.246376812,23.1884058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:46.6,20:48.0,00:01.4,26.898,12,12,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:42.0,20:44.6,00:02.6,26.898,12,12,0,0,2.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:42.0,21:22.2,00:40.2,26.898,8,8,0,3.4,36.8,0,0,8.457711443,91.54228856,0,0,2,6,0,0,0,0,0,0,0,0,0,1,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:41.4,20:45.0,00:03.6,26.898,8,8,3.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:44.4,20:45.8,00:01.4,26.898,8,8,0,0,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:45.0,20:46.6,00:01.6,26.898,8,8,0,0,1.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:46.6,20:48.0,00:01.4,26.898,8,8,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:46.2,20:50.6,00:04.4,26.898,8,8,4.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:48.2,20:54.4,00:06.2,26.898,8,8,0,0,6.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:54.8,21:20.6,00:25.8,26.898,12,12,0,5.4,20.4,0,0,20.93023256,79.06976744,0,0,1,5,0,0,0,0,0,0,0,0,0,1,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:56.2,21:30.2,00:34.0,26.898,12,12,0,17,17,0,0,50,50,0,0,2,10,0,0,0,0,0,0,0,0,0,1,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:56.4,21:09.8,00:13.4,26.898,12,12,2.6,2.6,8.2,0,19.40298507,19.40298507,61.19402985,0,0,1,2,0,0,0,0,0,0,0,0,0,1,2
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:58.6,21:27.2,00:28.6,26.898,12,12,2,9,17.6,0,6.993006993,31.46853147,61.53846154,0,0,2,3,0,0,0,0,0,0,0,0,0,1,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:58.2,21:10.0,00:11.8,26.898,12,12,3.2,0,0,8.6,27.11864407,0,0,72.88135593,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,20:59.4,21:22.2,00:22.8,26.898,12,12,2.2,2.6,18,0,9.649122807,11.40350877,78.94736842,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:35.2,21:36.4,00:01.2,26.898,8,8,1.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:35.6,21:48.4,00:12.8,26.898,10,10,8.8,0.2,3.8,0,68.75,1.5625,29.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:37.4,21:49.6,00:12.2,26.898,11,11,8,0,4.2,0,65.57377049,0,34.42622951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:37.4,21:43.6,00:06.2,26.898,11,11,0.8,5.4,0,0,12.90322581,87.09677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:38.8,21:52.8,00:14.0,26.898,11,11,0,0,14,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:43.0,21:48.6,00:05.6,26.898,11,11,2,1,2.6,0,35.71428571,17.85714286,46.42857143,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:42.6,21:48.4,00:05.8,26.898,11,11,5.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:46.2,21:56.2,00:10.0,26.898,11,11,10,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,21:57.6,22:03.0,00:05.4,26.898,11,11,2.4,0,3,0,44.44444444,0,55.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,22:05.6,22:16.6,00:11.0,26.898,7,7,0,0,11,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,22:10.0,22:37.0,00:27.0,26.898,7,7,0,1,26,0,0,3.703703704,96.2962963,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,22:23.6,23:10.0,00:46.4,26.898,12,12,0,11.6,0,0,0,100,0,0,0,9,21,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,23:12.4,23:35.2,00:22.8,26.898,12,12,0,0,22.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,23:29.6,23:39.8,00:10.2,26.898,12,12,3,0.2,7,0,29.41176471,1.960784314,68.62745098,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,23:43.6,23:55.2,00:11.6,26.898,7,7,3,1.2,7.4,0,25.86206897,10.34482759,63.79310345,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:08.0,24:28.0,00:20.0,26.898,8,8,4.6,1.4,14,0,23,7,70,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:17.8,24:53.2,00:35.4,26.898,12,12,0,0.6,34.8,0,0,1.694915254,98.30508475,0,0,1,2,0,0,0,0,0,0,0,0,0,1,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:24.2,24:26.8,00:02.6,26.898,12,12,0,0,2.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:37.0,24:53.2,00:16.2,26.898,12,12,0,3.4,12.8,0,0,20.98765432,79.01234568,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,before ,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:46.2,24:53.2,00:07.0,26.898,12,12,0,0,7,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,arrival,24:53.2,6,Carcharhinidae,Triaenodon obesus,Trianeodon,obesus,shark ,24:53.2,24:54.6,00:01.4,1.793,8,1,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:53.2,24:54.6,00:01.4,26.898,8,7,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:53.2,24:54.6,00:01.4,26.898,8,7,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:53.2,24:54.6,00:01.4,26.898,8,7,1.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:53.8,24:54.2,00:00.4,26.898,8,7,0.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:53.2,24:54.8,00:01.6,26.898,8,7,1.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:53.2,24:53.6,00:00.4,26.898,8,7,0.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:53.2,24:55.2,00:02.0,26.898,8,7,2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:53.2,25:10.8,00:17.6,26.898,12,12,1.6,0.6,16.2,0,8.695652174,3.260869565,88.04347826,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:54.8,25:05.4,00:10.6,26.898,12,12,2.6,0,8,0,24.52830189,0,75.47169811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:54.8,25:08.4,00:13.6,26.898,12,12,6.4,0.6,6.6,0,47.05882353,4.411764706,48.52941176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:57.6,25:19.4,00:21.8,26.898,12,12,0,1,20.8,0,0,4.587155963,95.41284404,0,0,5,2,0,0,0,0,0,0,0,1,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:58.8,25:12.4,00:13.6,26.898,12,12,0,0.6,13,0,0,4.411764706,95.58823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,25:02.8,25:04.4,00:01.6,26.898,12,12,1.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,24:58.6,25:08.2,00:09.6,26.898,12,12,0,0,9.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Carcharhinidae,Triaenodon obesus,Trianeodon,obesus,shark ,25:07.8,25:11.2,00:03.4,1.793,7,1,3.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,25:10.4,25:12.0,00:01.6,26.898,6,5,1.6,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,25:10.4,0:25:25,00:14.4,26.898,7,7,9.6,1.2,3.6,0,66.66666667,8.333333333,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,25:14.2,25:19.6,00:05.4,26.898,8,8,0,0,5.4,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,25:22.2,25:28.0,00:05.8,26.898,8,7,5.8,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Carcharhinidae,Triaenodon obesus,Trianeodon,obesus,shark ,25:26.8,25:33.0,00:06.2,1.793,8,7,6.2,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18/10/2004,ASH2_5,2004,18,50,Reef,Medium,after,24:53.2,6,Lethrinidae,Lethrinus rubrioperculatus,Lethrinus,rubrioperculatus,<50,25:31.2,25:43.4,00:12.2,26.898,3,3,11.4,0.8,0,0,93.44262295,6.557377049,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0
