MaxN

Generated: Friday, January 12, 2018 14:52:36

Filename	Frame	Time (mins)	Period	Period time (mins)	OpCode	TapeReader	Depth	Comment									Family	Genus	Species	Code	MaxN	Has fed
FP_201_ASH068.avi	  30657	  17.0487			FP_201_ASH068	CWS	27.1										Carangidae	Carangoides	ferdau	37337068	1	No
FP_201_ASH068.avi	  62909	  34.9844			FP_201_ASH068	CWS	27.1										Carangidae	Carangoides	orthogrammus	37337057	2	No
FP_201_ASH068.avi	  37154	  20.6618			FP_201_ASH068	CWS	27.1										Carangidae	Carangoides	plagiotaenia	37337070	1	No
FP_201_ASH068.avi	  57533	  31.9948			FP_201_ASH068	CWS	27.1										Carangidae	Caranx	melampygus	37337050	1	No
FP_201_ASH068.avi	  74081	  41.1973			FP_201_ASH068	CWS	27.1										Dasyatidae	Dasyatis	kuhlii	37035004	1	No
FP_201_ASH068.avi	  21390	  11.8952			FP_201_ASH068	CWS	27.1										Lethrinidae	Gymnocranius	grandoculis	37351005	1	Yes
FP_201_ASH068.avi	  18763	  10.4343			FP_201_ASH068	CWS	27.1										Lethrinidae	Lethrinus	olivaceus	37351004	2	Yes
FP_201_ASH068.avi	  41097	  22.8545			FP_201_ASH068	CWS	27.1										Lutjanidae	Aprion	virescens	37346027	1	No
FP_201_ASH068.avi	  16006	   8.9011			FP_201_ASH068	CWS	27.1										Myliobatidae	Aetobatus	narinari	37039003	11	No
FP_201_ASH068.avi	  88391	  49.1553			FP_201_ASH068	CWS	27.1										Rhynchobatidae	Rhynchobatus	laevis	37026003	1	No
FP_201_ASH052.avi	  36473	  20.2831			FP_201_ASH052	CWS, BV	23										Carangidae	Carangoides	ferdau	37337068	1	No
FP_201_ASH052.avi	 113439	  63.0848			FP_201_ASH052	CWS, BV	23										Carangidae	Carangoides	orthogrammus	37337057	1	No
FP_201_ASH052.avi	  88047	  48.9640			FP_201_ASH052	CWS, BV	23										Dasyatidae	Himantura	granulata	37035019	1	No
FP_201_ASH052.avi	 107879	  59.9928			FP_201_ASH052	CWS, BV	23										Dasyatidae	Pastinachus	sephen	37035011	1	No
FP_201_ASH052.avi	  41287	  22.9602			FP_201_ASH052	CWS, BV	23										Lethrinidae	Gymnocranius	grandoculis	37351005	7	Yes
FP_201_ASH052.avi	  91777	  51.0383			FP_201_ASH052	CWS, BV	23										Lethrinidae	Lethrinus	olivaceus	37351004	1	No
FP_201_ASH052.avi	  67480	  37.5264			FP_201_ASH052	CWS, BV	23										Lutjanidae	Aprion	virescens	37346027	1	No
FP_201_ASH053.avi	  61856	  34.3988			FP_201_ASH053	CWS, BV	8										Carangidae	Carangoides	orthogrammus	37337057	1	No
FP_201_ASH053.avi	  59518	  33.0987			FP_201_ASH053	CWS, BV	8										Carangidae	Caranx	melampygus	37337050	2	Yes
FP_201_ASH053.avi	  57784	  32.1344			FP_201_ASH053	CWS, BV	8										Carcharhinidae	Carcharhinus	amblyrhynchos	37018030	1	No
FP_201_ASH053.avi	   7549	   4.1981			FP_201_ASH053	CWS, BV	8										Lutjanidae	Aprion	virescens	37346027	1	No
FP_201_ASH053.avi	   8595	   4.7798			FP_201_ASH053	CWS, BV	8										Lutjanidae	Lutjanus	bohar	37346029	2	No
FP_201_ASH053.avi	   5878	   3.2688			FP_201_ASH053	CWS, BV	8										Lutjanidae	Lutjanus	decussatus	37346041	4	No
FP_201_ASH053.avi	   6472	   3.5992			FP_201_ASH053	CWS, BV	8										Serranidae	Cephalopholis	argus	37311082	2	No
FP_201_ASH053.avi	   9708	   5.3987			FP_201_ASH053	CWS, BV	8										Serranidae	Cephalopholis	urodeta	37311142	2	No
FP_201_ASH053.avi	  86913	  48.3333			FP_201_ASH053	CWS, BV	8										Serranidae	Plectropomus	laevis	37311079	1	No
FP_201_ASH054.avi	  35903	  19.9661			FP_201_ASH054	CWS	20										Carangidae	Carangoides	fulvoguttatus	37337037	2	No
FP_201_ASH054.avi	  37351	  20.7713			FP_201_ASH054	CWS	20										Carangidae	Carangoides	orthogrammus	37337057	7	No
FP_201_ASH054.avi	  50985	  28.3534			FP_201_ASH054	CWS	20										Carangidae	Caranx	ignobilis	37337027	1	No
FP_201_ASH054.avi	  34313	  19.0819			FP_201_ASH054	CWS	20										Carangidae	Gnathanodon	speciosus	37337012	4	No
FP_201_ASH054.avi	 103527	  57.5726			FP_201_ASH054	CWS	20										Carangidae	Scomberoides	lysan	37337046	1	No
FP_201_ASH054.avi	  64756	  36.0116			FP_201_ASH054	CWS	20										Carcharhinidae	Carcharhinus	amblyrhynchos	37018030	1	Yes
FP_201_ASH054.avi	  88168	  49.0313			FP_201_ASH054	CWS	20										Carcharhinidae	Triaenodon	obesus	37018038	1	No
FP_201_ASH054.avi	  36936	  20.5405			FP_201_ASH054	CWS	20										Dasyatidae	Dasyatis	kuhlii	37035004	1	No
FP_201_ASH054.avi	 133824	  74.4211			FP_201_ASH054	CWS	20										Dasyatidae	Himantura	fai	37035024	1	No
FP_201_ASH054.avi	  64809	  36.0410			FP_201_ASH054	CWS	20										Echeneidae	Echeneis	naucrates	37336001	1	No
FP_201_ASH054.avi	  72562	  40.3526			FP_201_ASH054	CWS	20										Lethrinidae	Gymnocranius	grandoculis	37351005	2	No
FP_201_ASH054.avi	  92414	  51.3925			FP_201_ASH054	CWS	20										Lethrinidae	Lethrinus	olivaceus	37351004	1	No
FP_201_ASH054.avi	  72461	  40.2964			FP_201_ASH054	CWS	20										Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	No
FP_201_ASH054.avi	  61719	  34.3227			FP_201_ASH054	CWS	20										Rhinidae	Rhynchobatus	australiae	37026001	1	No
FP_201_ASH055.avi	  18083	  10.0562			FP_201_ASH055	CWS, BV	25 m										Carangidae	Carangoides	oblongus	37337069	1	No
FP_201_ASH055.avi	  18238	  10.1424			FP_201_ASH055	CWS, BV	25 m										Carangidae	Carangoides	orthogrammus	37337057	3	No
FP_201_ASH055.avi	  18211	  10.1273			FP_201_ASH055	CWS, BV	25 m										Carangidae	Caranx	melampygus	37337050	1	No
FP_201_ASH055.avi	  11613	   6.4581			FP_201_ASH055	CWS, BV	25 m										Lethrinidae	Lethrinus	atkinsoni	37351013	1	No
FP_201_ASH055.avi	 111238	  61.8607			FP_201_ASH055	CWS, BV	25 m										Lethrinidae	Lethrinus	olivaceus	37351004	1	Yes
FP_201_ASH055.avi	  23376	  12.9997			FP_201_ASH055	CWS, BV	25 m										Lethrinidae	Lethrinus	rubrioperculatus	37351012	6	Yes
FP_201_ASH055.avi	  34045	  18.9328			FP_201_ASH055	CWS, BV	25 m										Lethrinidae	Lethrinus	semicinctus	37351016	24	Yes
FP_201_ASH055.avi	  29627	  16.4759			FP_201_ASH055	CWS, BV	25 m										Lutjanidae	Aprion	virescens	37346027	1	No
FP_201_ASH055.avi	  24124	  13.4156			FP_201_ASH055	CWS, BV	25 m										Serranidae	Epinephelus	maculatus	37311011	2	No
FP_201_ASH060.avi	  61373	  34.1302			FP_201_ASH060	CWS, BV	24										Carangidae	Carangoides	gymnostethus	37337022	1	No
FP_201_ASH060.avi	  23581	  13.1137			FP_201_ASH060	CWS, BV	24										Carangidae	Carangoides	oblongus	37337069	1	No
FP_201_ASH060.avi	  10162	   5.6512			FP_201_ASH060	CWS, BV	24										Carangidae	Carangoides	orthogrammus	37337057	1	No
FP_201_ASH060.avi	  21066	  11.7150			FP_201_ASH060	CWS, BV	24										Carangidae	Caranx	melampygus	37337050	1	No
FP_201_ASH060.avi	  44618	  24.8126			FP_201_ASH060	CWS, BV	24										Carcharhinidae	Carcharhinus	amblyrhynchos	37018030	1	No
FP_201_ASH060.avi	  72768	  40.4671			FP_201_ASH060	CWS, BV	24										Carcharhinidae	Triaenodon	obesus	37018038	1	No
FP_201_ASH060.avi	  22796	  12.6771			FP_201_ASH060	CWS, BV	24										Echeneidae	Echeneis	naucrates	37336001	3	No
FP_201_ASH060.avi	   6407	   3.5630			FP_201_ASH060	CWS, BV	24										Lethrinidae	Gymnocranius	grandoculis	37351005	1	No
FP_201_ASH060.avi	  10449	   5.8108			FP_201_ASH060	CWS, BV	24										Lethrinidae	Lethrinus	microdon	37351011	3	No
FP_201_ASH060.avi	  51260	  28.5063			FP_201_ASH060	CWS, BV	24										Lethrinidae	Lethrinus	olivaceus	37351004	8	Yes
FP_201_ASH060.avi	   8362	   4.6502			FP_201_ASH060	CWS, BV	24										Lethrinidae	Lethrinus	ravus	37351031	2	Yes
FP_201_ASH060.avi	  13789	   7.6682			FP_201_ASH060	CWS, BV	24										Lethrinidae	Lethrinus	rubrioperculatus	37351012	1	Yes
FP_201_ASH060.avi	  33981	  18.8972			FP_201_ASH060	CWS, BV	24										Lethrinidae	Monotaxis	grandoculis	37351026	1	No
FP_201_ASH060.avi	   9955	   5.5361			FP_201_ASH060	CWS, BV	24										Lutjanidae	Aprion	virescens	37346027	1	No
FP_201_ASH060.avi	  17090	   9.5039			FP_201_ASH060	CWS, BV	24										Lutjanidae	Lutjanus	kasmira	37346044	1	No
FP_201_ASH060.avi	  60810	  33.8172			FP_201_ASH060	CWS, BV	24										Lutjanidae	Lutjanus	vitta	37346003	4	No
FP_201_ASH057.avi	  66375	  36.9119			FP_201_ASH057	CWS, BV	20										Carangidae	Carangoides	orthogrammus	37337057	2	No
FP_201_ASH057.avi	  49529	  27.5437			FP_201_ASH057	CWS, BV	20										Carangidae	Caranx	melampygus	37337050	1	No
FP_201_ASH057.avi	  72554	  40.3481			FP_201_ASH057	CWS, BV	20										Carcharhinidae	Triaenodon	obesus	37018038	1	No
FP_201_ASH057.avi	  44008	  24.4734			FP_201_ASH057	CWS, BV	20										Echeneidae	Echeneis	naucrates	37336001	1	No
FP_201_ASH057.avi	  44468	  24.7292			FP_201_ASH057	CWS, BV	20										Lethrinidae	Lethrinus	atkinsoni	37351013	1	No
FP_201_ASH057.avi	  17313	   9.6280			FP_201_ASH057	CWS, BV	20										Lethrinidae	Lethrinus	obsoletus	37351019	3	Yes
FP_201_ASH057.avi	  13899	   7.7294			FP_201_ASH057	CWS, BV	20										Lethrinidae	Lethrinus	ornatus	37351015	1	No
FP_201_ASH057.avi	  35223	  19.5879			FP_201_ASH057	CWS, BV	20										Lethrinidae	Lethrinus	rubrioperculatus	37351012	2	Yes
FP_201_ASH057.avi	  17313	   9.6280			FP_201_ASH057	CWS, BV	20										Lethrinidae	Lethrinus	semicinctus	37351016	1	No
FP_201_ASH057.avi	  14300	   7.9524			FP_201_ASH057	CWS, BV	20										Lutjanidae	Aprion	virescens	37346027	1	No
FP_201_ASH057.avi	  55289	  30.7469			FP_201_ASH057	CWS, BV	20										Lutjanidae	Lutjanus	bohar	37346029	1	No
FP_201_ASH057.avi	  75255	  41.8502			FP_201_ASH057	CWS, BV	20										Lutjanidae	Lutjanus	decussatus	37346041	3	No
FP_201_ASH057.avi	  44554	  24.7770			FP_201_ASH057	CWS, BV	20										Lutjanidae	Lutjanus	gibbus	37346028	3	No
FP_201_ASH057.avi	  17623	   9.8004			FP_201_ASH057	CWS, BV	20										Lutjanidae	Lutjanus	quinquelineatus	37346006	5	No
FP_201_ASH057.avi	  43375	  24.1213			FP_201_ASH057	CWS, BV	20										Rhinidae	Rhynchobatus	sp		1	No
FP_201_ASH057.avi	  20398	  11.3436			FP_201_ASH057	CWS, BV	20										Serranidae	Cephalopholis	argus	37311082	6	No
FP_201_ASH057.avi	   6228	   3.4635			FP_201_ASH057	CWS, BV	20										Serranidae	Cephalopholis	urodeta	37311142	1	No
FP_201_ASH057.avi	  21835	  12.1427			FP_201_ASH057	CWS, BV	20										Serranidae	Epinephelus	merra	37311063	1	No
FP_201_ASH057.avi	   6051	   3.3650			FP_201_ASH057	CWS, BV	20										Serranidae	Plectropomus	maculatus	37311012	1	No
FP_201_ASH057.avi	  16897	   9.3966			FP_201_ASH057	CWS, BV	20										Serranidae	Variola	albimarginata	37311026	1	No
FP_201_ASH059.avi	  46944	  26.1061			FP_201_ASH059	CWS, BV	30										Dasyatidae	Pastinachus	sephen	37035011	1	No
FP_201_ASH059.avi	  10560	   5.8725			FP_201_ASH059	CWS, BV	30										Lethrinidae	Gymnocranius	grandoculis	37351005	2	No
FP_201_ASH059.avi	   7467	   4.1525			FP_201_ASH059	CWS, BV	30										Lethrinidae	Lethrinus	rubrioperculatus	37351012	4	Yes
FP_201_ASH059.avi	   9223	   5.1290			FP_201_ASH059	CWS, BV	30										Lutjanidae	Lutjanus	vitta	37346003	1	No
